"","ID","SUBJECTS","ACTIVITIES","tBodyAcc-mean()-X","tBodyAcc-mean()-Y","tBodyAcc-mean()-Z","tBodyAcc-std()-X","tBodyAcc-std()-Y","tBodyAcc-std()-Z","tGravityAcc-mean()-X","tGravityAcc-mean()-Y","tGravityAcc-mean()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Y","tGravityAcc-std()-Z","tBodyAccJerk-mean()-X","tBodyAccJerk-mean()-Y","tBodyAccJerk-mean()-Z","tBodyAccJerk-std()-X","tBodyAccJerk-std()-Y","tBodyAccJerk-std()-Z","tBodyGyro-mean()-X","tBodyGyro-mean()-Y","tBodyGyro-mean()-Z","tBodyGyro-std()-X","tBodyGyro-std()-Y","tBodyGyro-std()-Z","tBodyGyroJerk-mean()-X","tBodyGyroJerk-mean()-Y","tBodyGyroJerk-mean()-Z","tBodyGyroJerk-std()-X","tBodyGyroJerk-std()-Y","tBodyGyroJerk-std()-Z","tBodyAccMag-mean()","tBodyAccMag-std()","tGravityAccMag-mean()","tGravityAccMag-std()","tBodyAccJerkMag-mean()","tBodyAccJerkMag-std()","tBodyGyroMag-mean()","tBodyGyroMag-std()","tBodyGyroJerkMag-mean()","tBodyGyroJerkMag-std()","fBodyAcc-mean()-X","fBodyAcc-mean()-Y","fBodyAcc-mean()-Z","fBodyAcc-std()-X","fBodyAcc-std()-Y","fBodyAcc-std()-Z","fBodyAcc-meanFreq()-X","fBodyAcc-meanFreq()-Y","fBodyAcc-meanFreq()-Z","fBodyAccJerk-mean()-X","fBodyAccJerk-mean()-Y","fBodyAccJerk-mean()-Z","fBodyAccJerk-std()-X","fBodyAccJerk-std()-Y","fBodyAccJerk-std()-Z","fBodyAccJerk-meanFreq()-X","fBodyAccJerk-meanFreq()-Y","fBodyAccJerk-meanFreq()-Z","fBodyGyro-mean()-X","fBodyGyro-mean()-Y","fBodyGyro-mean()-Z","fBodyGyro-std()-X","fBodyGyro-std()-Y","fBodyGyro-std()-Z","fBodyGyro-meanFreq()-X","fBodyGyro-meanFreq()-Y","fBodyGyro-meanFreq()-Z","fBodyAccMag-mean()","fBodyAccMag-std()","fBodyAccMag-meanFreq()","fBodyBodyAccJerkMag-mean()","fBodyBodyAccJerkMag-std()","fBodyBodyAccJerkMag-meanFreq()","fBodyBodyGyroMag-mean()","fBodyBodyGyroMag-std()","fBodyBodyGyroMag-meanFreq()","fBodyBodyGyroJerkMag-mean()","fBodyBodyGyroJerkMag-std()","fBodyBodyGyroJerkMag-meanFreq()","angle(tBodyAccMean,gravity)","angle(tBodyAccJerkMean),gravityMean)","angle(tBodyGyroMean,gravityMean)","angle(tBodyGyroJerkMean,gravityMean)","angle(X,gravityMean)","angle(Y,gravityMean)","angle(Z,gravityMean)"
"234",234,16,"LAYING",0.276775228285714,-0.0185094992342857,-0.107748998314286,-0.981787854857143,-0.938064694285714,-0.954713971714286,-0.0822438002,0.420742875428571,0.877183730857143,-0.973092302,-0.965125030571429,-0.956054286,0.0791468458285714,0.0122837088871429,-0.00403875625271429,-0.989708248,-0.987565951714286,-0.988118716857143,-0.016704073,-0.111357453028571,0.111391813457143,-0.975768377428571,-0.980670818571429,-0.982007165714286,-0.102096671228571,-0.0366869827514286,-0.0607665540285714,-0.987559122,-0.991918739142857,-0.995732148571429,-0.963640271428572,-0.956737052285714,-0.963640271428572,-0.956737052285714,-0.98932697,-0.990104192857142,-0.952798672857143,-0.964991882285714,-0.992945681714286,-0.990951749142857,-0.984032468571429,-0.965338217142858,-0.969285550857143,-0.980914832285714,-0.929952463428572,-0.949869499428572,-0.134244101168571,-0.226790993,0.0827441611542857,-0.990079559428572,-0.987314050571429,-0.986043438285714,-0.990190802571429,-0.98883625,-0.988802146,0.129535984454286,0.0232610178511429,0.0906087623428571,-0.976209330285714,-0.983085002571429,-0.985032110285714,-0.975852609142857,-0.979461111142857,-0.982534976285714,-0.135020072857143,-0.0564930018,0.00977099099714286,-0.967141654857143,-0.957035744857143,-0.0514340821714286,-0.989482887142857,-0.989734576285714,0.357794371742857,-0.975199956285714,-0.964655033428572,-0.0645004381714286,-0.991620028,-0.990324296571429,0.0784981145402857,0.07524040984,-0.0204076731714286,0.00285576612285714,0.0858713252,0.307236971428572,-0.221318085142857,-0.730085259142857
"235",235,16,"WALKING",0.274240611923077,-0.0208244903503846,-0.104917234923077,-0.425522278076923,-0.281425350769231,-0.197721678076923,0.907221702692308,-0.217219170384615,-0.266393441153846,-0.980884216923077,-0.975557485769231,-0.968063214615385,0.0666023566153846,0.00747916576538462,-0.00248830903846154,-0.389632788461538,-0.362351592692308,-0.439560432307692,-0.0252612043861538,-0.0731810746923077,0.0888488548461538,-0.666414571538462,-0.674279619615385,-0.34223251,-0.106330990576923,-0.0455950539038462,-0.04327769185,-0.669185547692308,-0.734379692692308,-0.554160765769231,-0.279618419230769,-0.464899293846154,-0.279618419230769,-0.464899293846154,-0.342322021153846,-0.395286986538462,-0.512251233076923,-0.672493871153846,-0.682071545384616,-0.726270544615385,-0.404218685384615,-0.281286341538462,-0.26429703,-0.434351635384615,-0.327146925,-0.224902940769231,-0.321246541,-0.0151070795653846,0.0807637008396154,-0.444386668846154,-0.406502295384615,-0.415555170769231,-0.387264971538461,-0.357165296538462,-0.461700195769231,-0.325680110769231,-0.422770102115385,-0.365430359307692,-0.607804776923077,-0.657045814615385,-0.401356792692308,-0.685876733461538,-0.687845836153846,-0.384331955769231,-0.1479616675,-0.00782731523076923,-0.296679362876923,-0.409431895,-0.582218278076923,0.190353777076923,-0.371052093461538,-0.432472922307692,0.125279466834615,-0.669617050384615,-0.732689872692308,0.223172220884615,-0.724355025769231,-0.748746544615384,0.0776283500769231,0.00787084942307693,0.0328850754615385,0.0614729089115384,0.0791205843846154,-0.669183333846154,0.232184373461539,0.20868608
"236",236,16,"WALKING_DOWNSTAIRS",0.294463295416667,-0.0201490395166667,-0.114417854083333,0.0889927296958333,-0.137529356208333,-0.03996921825,0.908451109166667,-0.200368915,-0.254744190833333,-0.959881942916667,-0.962096069166667,-0.905815394166667,0.0985589788333334,-0.0277988490416667,-0.00724600941666667,-0.196186515375,-0.2867836675,-0.2967816109625,-0.0412740052041667,-0.0670758477208333,0.0938229154958333,-0.482257685,-0.544227227083333,-0.44977467,-0.08265964347125,-0.0601685730416667,-0.0397801017083333,-0.654254479583333,-0.5960991575,-0.531485759583333,0.0955691536920833,0.0358693784583333,0.0955691536920833,0.0358693784583333,-0.225977853625,-0.113303485745833,-0.322992151666667,-0.435731447083333,-0.613321943333333,-0.587766396666667,-0.00498212021250001,-0.140163401875,-0.0729717896458333,0.1228349336925,-0.191199794229167,-0.0992370064708333,-0.450212753333333,-0.0213911333166667,0.0499790703333333,-0.2304696625,-0.316928647083333,-0.240312632916667,-0.232541597916667,-0.302237646666667,-0.352000586083333,-0.425771021666667,-0.459025239333333,-0.350398558583333,-0.466657369166667,-0.491655074583333,-0.370857411666667,-0.493789078333333,-0.583927786666667,-0.52957264125,-0.287359822375,0.0869630527083334,-0.0775534932916667,0.0445756600833333,-0.1316290935,0.0200608032416667,-0.108571580583333,-0.126699703,-0.0597989329583333,-0.512796160833333,-0.483774805333333,0.02503298825,-0.593897655833333,-0.60872998875,-0.0070148958125,-0.169018870916667,0.00392728958333332,0.17470006775,-0.1153442610625,-0.687333750833333,0.22119067875,0.201236947083333
"237",237,16,"WALKING_UPSTAIRS",0.257455819222222,-0.0235617005481481,-0.126633798222222,-0.412413172592593,-0.171794783925926,-0.211511881111111,0.810543318148148,-0.297448243703704,-0.3997892,-0.949418588148148,-0.95349186,-0.908491374814815,0.0726973550407407,0.0208193565592593,0.0341040581592593,-0.513219096666667,-0.470485757407407,-0.648258422962963,0.0567171371111111,-0.0955160824888889,-0.00225842448148147,-0.470166746666667,-0.695677438888889,-0.403810945481482,-0.135013278063333,-0.0223724135611111,-0.0388564164,-0.712971829259259,-0.803323059629629,-0.750174306296296,-0.262910762962963,-0.37838935962963,-0.262910762962963,-0.37838935962963,-0.512187931481482,-0.513865621851852,-0.342074385555556,-0.504417114444445,-0.760799277037037,-0.820766796666667,-0.499402957777778,-0.308896981296296,-0.43145417962963,-0.382291285925926,-0.159324408925926,-0.165948467296296,-0.430016042592593,-0.250029643622222,-0.370699956296296,-0.545055492222222,-0.504927761481481,-0.632455201111111,-0.523782679259259,-0.468538174074074,-0.66224937,-0.34195894,-0.531919790740741,-0.567162208518519,-0.518162082592593,-0.709531287777778,-0.535419431481481,-0.46661953962963,-0.689842377037037,-0.421663046814815,-0.412053237037037,-0.218002627740741,-0.429311045185185,-0.417727711851852,-0.45384776037037,-0.100027824740741,-0.499198606296296,-0.536589857037037,0.0999332325777778,-0.631134177037037,-0.51316786,-0.323708259074074,-0.811402462962963,-0.846861274074074,0.157104403666667,-0.0652193220740741,0.118777420885185,-0.175633071111111,0.165353820407407,-0.503736984444444,0.288412416666667,0.307019090740741
"238",238,16,"STANDING",0.280984754761905,-0.0178744911166667,-0.104649644857143,-0.989110109285714,-0.945211610952381,-0.94526091,0.954297680714286,0.0656674073571429,-0.127248510404762,-0.990535252857143,-0.97838248,-0.95965862,0.0747800402380952,0.0158309748425952,3.8033116904762e-05,-0.987351265,-0.976347572380953,-0.985828296666667,-0.0301723497738095,-0.0652328826428571,0.0885969894761905,-0.958682671190476,-0.970312386904762,-0.973876076428571,-0.100137664404762,-0.0419315555,-0.0559445059761905,-0.981364720952381,-0.98984123452381,-0.989405801190476,-0.964255106904762,-0.946730315238095,-0.964255106904762,-0.946730315238095,-0.985778374761905,-0.981244854761905,-0.95871162452381,-0.94448623452381,-0.989799100238095,-0.986218103333334,-0.987872673095238,-0.957439723809524,-0.964638155952381,-0.989752787619047,-0.942615379047619,-0.939590368809524,-0.0360275186880952,-0.0314296716919048,-0.0760252750476191,-0.987369200952381,-0.976044464285714,-0.983420305952381,-0.988520817619047,-0.978618403095238,-0.986879306428571,0.205670264214286,-0.0939037797619048,-0.115342004359524,-0.959387409761905,-0.976494870952381,-0.976631084047619,-0.959244711904762,-0.967291120238095,-0.975297382857143,-0.254703610588095,-0.365729688666667,-0.174327273571429,-0.962790992380953,-0.94692797452381,-0.0763542393023809,-0.981208142380952,-0.98012879,0.283150522095238,-0.963455585,-0.942961875714285,-0.281879541119048,-0.987080602619047,-0.985762357619048,0.09405355615,0.00453319970285715,0.0413144610428572,-0.0121886233095238,-0.0324980568333333,-0.847484712142857,0.0388973469047619,0.111180951119048
"239",239,16,"SITTING",0.275565702631579,-0.0179029899315789,-0.103483306526316,-0.994148875,-0.982640925789474,-0.978289223421053,0.929255528947368,-0.128881599631579,0.237762882842105,-0.992536060263158,-0.989333185,-0.980415782105263,0.0769441853157895,0.0129607277281579,-0.00383243986815789,-0.993362372894737,-0.986397219736842,-0.988680745,-0.0386998530052632,-0.0572573852105263,0.0858104415052632,-0.989020154473685,-0.980307525526316,-0.988469952894737,-0.0953809114736842,-0.0415098570368421,-0.0562208624210526,-0.993106758157895,-0.994590148947368,-0.993454132631579,-0.98725409368421,-0.985131909736842,-0.98725409368421,-0.985131909736842,-0.990805075789474,-0.990765355526316,-0.966724691842105,-0.971276519473685,-0.995526232368421,-0.994071652631579,-0.993678217105263,-0.981721393157895,-0.98288125868421,-0.994385374473684,-0.983322074210526,-0.976646585,-0.00754750633421053,0.201306766421053,0.151197975184211,-0.993438609736842,-0.986197525,-0.986657860263158,-0.993876777894737,-0.987680074210526,-0.989325548421053,0.220646070047368,0.0123185178868421,0.0506902871447368,-0.985786129736842,-0.984772696842105,-0.986152640263158,-0.990182562631579,-0.97819607868421,-0.990582315789474,0.162475201852632,-0.197128844973684,0.233050764631579,-0.98634121868421,-0.986046123684211,0.296167473763158,-0.990004013157895,-0.990633937105263,0.379030416921053,-0.978730675526316,-0.971741139210526,-0.0131802742578947,-0.99418219,-0.993999142894737,0.266337160828947,0.028529326518421,0.0110622265263158,0.0327302601368421,-0.0127482196578947,-0.749045388157895,0.171863837368421,-0.145565465289474
"240",240,16,"LAYING",0.271679096857143,-0.0147112028782857,-0.106871988171429,-0.965595004,-0.948057606285715,-0.976266580857143,-0.331323684285714,-0.460596920571429,0.910585206285714,-0.954431653714286,-0.967049177142857,-0.979717718,0.0776452078857143,0.014277301978,0.000956654457428571,-0.987125199714286,-0.982168622,-0.987169537142857,-0.0156050083714286,-0.115992668742857,0.0818502564285714,-0.978253162285714,-0.960824209428571,-0.987555804,-0.102322473171429,-0.0328600824228572,-0.054591533,-0.984111796857143,-0.986174412857143,-0.993198166857143,-0.960028998285714,-0.959054803142857,-0.960028998285714,-0.959054803142857,-0.987372343142857,-0.985677814285714,-0.950755526285715,-0.953048190285714,-0.988733370857143,-0.985473101714286,-0.976393906285714,-0.961932933142857,-0.979874587428571,-0.961903318,-0.94421481,-0.975179246,-0.558583149171429,-0.1392452872,0.178614225,-0.987080533142857,-0.982191803714286,-0.985046452285714,-0.988383915714286,-0.983593776,-0.987895663142857,0.00165745022571428,-0.0604208555657143,0.0398069578257143,-0.975575484571429,-0.969100838571429,-0.986883465714286,-0.979166558,-0.956809392571429,-0.988927015428571,-0.116083122777143,-0.3745225994,0.190700519451714,-0.968899387714286,-0.959188046857143,-0.1911705988,-0.985546163142857,-0.984759743714286,0.348737884182857,-0.965299321428571,-0.953295134571429,-0.1854966668,-0.985770527428571,-0.985792505714286,0.103477051085714,0.0326141481062857,0.0723388935085715,0.00757222348942856,0.0270856098571429,0.489178972,0.417759907428571,-0.782910671714286
"241",241,16,"WALKING",0.2778778352,-0.020017063644,-0.11284633728,-0.3830295796,-0.3490399504,-0.12036102688,0.9454913344,0.08958565676,-0.1663472576,-0.9841183892,-0.9719412924,-0.9544442556,0.08785919856,0.01197793904,0.00994822836,-0.4030783264,-0.4913046152,-0.440983914,-0.004679617648,-0.065866643,0.07460194104,-0.6414394136,-0.5484402092,-0.389676832,-0.115687160296,-0.041092019948,-0.0637204813,-0.6828620648,-0.6892101356,-0.5890529536,-0.2370809,-0.47899564,-0.2370809,-0.47899564,-0.3847998444,-0.4118101244,-0.4585598604,-0.6573663188,-0.6605909344,-0.719207848,-0.3849850516,-0.3633235672,-0.2236317072,-0.3827780948,-0.3826833824,-0.1343236302,-0.38129479204,-0.039448611088,-0.02079278792,-0.4383064768,-0.50395009,-0.4293807064,-0.4191280244,-0.5131179136,-0.4513698128,-0.3363534624,-0.36920343854,-0.545967582,-0.583205864,-0.5809254908,-0.46567497,-0.6611201164,-0.5329997204,-0.4228631404,-0.22154431864,-0.16943666376,-0.27301407158,-0.4115358428,-0.6024810004,0.16025704632,-0.3857939436,-0.45078158,0.0577971796376,-0.6688244908,-0.7091220156,0.13454484444,-0.7168626448,-0.7425863756,0.138924670152,0.02202350564,-0.01379813768,-0.28755148412,0.09694479212,-0.8028794,0.0225417072,0.1386533664
"242",242,16,"WALKING_DOWNSTAIRS",0.296759157086957,-0.0165541911043478,-0.125566767130435,0.330652973478261,-0.156869818295652,0.0650749903695652,0.927593019565217,0.0895713209130435,-0.194744206521739,-0.955597126956522,-0.948592201739131,-0.915570037826087,0.0826744656521739,-0.00125938762173913,-0.0523379052086957,-0.00205692091304348,-0.235494580173913,-0.31026851,-0.00298603104347825,-0.0695054309521739,0.0728059259130435,-0.424898856521739,-0.51174016826087,-0.439274593913044,-0.126072115227826,-0.0532209307321739,-0.083579180163913,-0.591768070869565,-0.57019322173913,-0.550178905652174,0.29074307,0.206120466391304,0.29074307,0.206120466391304,-0.103228070478261,-0.0418765677130435,-0.296076019130435,-0.408315876521739,-0.567496316086956,-0.604228285217391,0.0804525855652174,-0.12879134492,-0.0213177150095652,0.41562564,-0.226921416043478,0.0259574707956522,-0.445606105217391,0.0169143846695652,0.0199705932652174,-0.0771581560869565,-0.261814420782609,-0.243707763956522,-0.0141780043643478,-0.25987585246087,-0.37657568,-0.309716534869565,-0.373278785652174,-0.404017646478261,-0.373038762843478,-0.466842975652174,-0.379323979130435,-0.44593985,-0.545686637391304,-0.512260656086957,-0.277684193956522,0.0709071790304348,-0.16699262326087,0.186508361726087,0.0282023261695652,0.0202209752913043,-0.0390817283673913,-0.0557146503347826,0.0320707189130435,-0.462644665217391,-0.475938149130435,0.0587796030434783,-0.585244535217391,-0.659305699565217,0.217650769782609,-0.156806440173913,-0.096026507,0.0762030426086957,0.00634347443478262,-0.776874208695652,0.0220180540173913,0.159792672608696
"243",243,16,"WALKING_UPSTAIRS",0.254332671458333,-0.00401976269833333,-0.121195327208333,-0.379838322916667,-0.154662951375,-0.0367772634083333,0.845246617916667,0.16336999375,-0.355739008333333,-0.947282887916667,-0.9113437625,-0.906702515833333,0.0802523944416667,0.0134957072083333,0.0424963227916667,-0.529942939166667,-0.375158639583333,-0.531707924583333,0.0888551073416667,0.0041515249875,-0.0140191429208333,-0.550747639166667,-0.463426530416667,-0.32139117275,-0.147540186108333,-0.0377759356875,-0.0315461691666667,-0.700843050416667,-0.74253957375,-0.679893577083333,-0.20145484625,-0.285751515833333,-0.20145484625,-0.285751515833333,-0.450629058333333,-0.469668825833333,-0.270220023333333,-0.533683745,-0.711724282916667,-0.770885464166667,-0.44751270375,-0.222126498125,-0.228301760416667,-0.355399102916667,-0.174199048083333,-0.014250594725,-0.447048137083333,-0.1939622409625,-0.223667578,-0.547251405,-0.427742329583333,-0.489582185,-0.5541498025,-0.359289455416667,-0.57273208,-0.321301363458333,-0.54016360875,-0.46600775375,-0.548417054166667,-0.5660656875,-0.444061563333333,-0.558582084583333,-0.4130785975,-0.348661738375,-0.345307757083333,-0.41772252125,-0.409066162916667,-0.317687017916667,-0.37963531375,-0.0866655183916667,-0.449046718333333,-0.501190295833333,0.0306819025916667,-0.62988573625,-0.554220440833333,-0.229194235083333,-0.761318697916667,-0.801074011666667,0.109150567066667,0.124143837541667,0.0382419651666667,-0.3759618725,0.186325509125,-0.592646255416667,-0.0295711320958333,0.278285805416667
"244",244,17,"STANDING",0.27700459372093,-0.0173814390539535,-0.110648873162791,-0.993056804418604,-0.974733687209302,-0.980869028139535,0.894164670232558,-0.20072204,-0.305743379534884,-0.988428614883721,-0.980239409069767,-0.98024699744186,0.0748792157209302,0.00926670867651163,-0.00170391822511628,-0.993686084883721,-0.987898678604651,-0.991705156511628,-0.0253097323069767,-0.0734332806441861,0.0881591739302326,-0.98540711255814,-0.986473118139535,-0.987611482558139,-0.10088760955814,-0.0414320989767442,-0.0540030550232558,-0.992191527906977,-0.99352634627907,-0.993802893255814,-0.98406711255814,-0.983347229767442,-0.98406711255814,-0.983347229767442,-0.992786879069767,-0.992367068604651,-0.98176511116279,-0.981765734651163,-0.994685687209302,-0.993431732790698,-0.992789100465116,-0.97908041627907,-0.986122249534884,-0.993146564186046,-0.973275947674419,-0.97878941744186,-0.0330656245465116,0.0777059120139535,0.171843084069767,-0.993700938837209,-0.987610736976744,-0.990162901860465,-0.994255757209302,-0.98917843627907,-0.991800090465116,0.261809180606977,0.0942528698146511,0.103690227418605,-0.985124033953489,-0.98815889372093,-0.988304584883721,-0.985634329767442,-0.985565856511628,-0.988450537674418,-0.124048020876744,-0.0855963029069767,0.0647715268581396,-0.987053247209302,-0.983059773953488,0.164824775534884,-0.992112918837209,-0.991488294883721,0.408759825116279,-0.987098023488372,-0.981381170697675,-0.0552991528139535,-0.993622205581395,-0.993376250232558,0.344914744046512,0.0201965263086047,-0.00820511600000001,0.0932702703023256,0.111584698767442,-0.644382690930233,0.220825530697674,0.237344439534884
"245",245,17,"SITTING",0.276060204848485,-0.0122584606545455,-0.113539859151515,-0.994363155454545,-0.964503941212121,-0.976228036060606,0.924855181515152,0.010136675,-0.232022972121212,-0.990173332727273,-0.970816148181818,-0.967798861515152,0.0749425618181818,0.00335651891212121,-0.00604625016060606,-0.994644101818182,-0.989345595454546,-0.989743790909091,-0.0427435798787879,-0.0669864703636363,0.0895545108484849,-0.990244268181818,-0.985852871212121,-0.983407833333333,-0.0931191002727273,-0.0405474736066667,-0.0516274591878788,-0.995908708484848,-0.994786478181818,-0.995381367272727,-0.977594163636364,-0.969470582424242,-0.977594163636364,-0.969470582424242,-0.992758899090909,-0.991297505454545,-0.971827210606061,-0.977579117272727,-0.996664504545454,-0.994599559393939,-0.993815631515151,-0.972806217878788,-0.980164423636364,-0.994614313030303,-0.962370381515152,-0.97522152,0.0422739583333333,0.157788922263636,0.29566273269697,-0.994761919696969,-0.988872486060606,-0.988089335454546,-0.994999030909091,-0.990807100909091,-0.989948832424242,0.209243610275758,0.134978229706061,0.0978142054696969,-0.98893634030303,-0.989058742121212,-0.986024721212121,-0.99066838,-0.98428425030303,-0.984107781515152,0.226569074921212,-0.131247809078788,0.13180661520303,-0.976501464848485,-0.970129701818182,0.223419395545455,-0.991024973636363,-0.990515371818182,0.396780376545455,-0.9849911,-0.976931763939394,0.0743119866287879,-0.995277161515151,-0.993849829393939,0.375093390909091,-0.0342708732272727,-0.00313545418181818,-0.00146028446060606,-0.077420561730303,-0.75534285,0.0769921091515152,0.186354594151515
"246",246,17,"LAYING",0.27071725,-0.0197339547537143,-0.103687734028571,-0.974258467142857,-0.938709625428572,-0.954183861714286,-0.211802267142857,0.540000881428571,0.838860964571429,-0.968828460285714,-0.956760789714286,-0.958173521428571,0.0755560982742857,0.0160224371771429,-0.00396185396028571,-0.980415522571428,-0.977718943714286,-0.98219144,-0.0200857774944,-0.0882188051142857,0.1038818774,-0.974130590285714,-0.977919925142857,-0.974368517714286,-0.103992744142857,-0.0362526033714286,-0.0591072498857143,-0.979836014,-0.983276743142857,-0.986292609714286,-0.947991149714286,-0.951013431142857,-0.947991149714286,-0.951013431142857,-0.981406681428572,-0.978951700571429,-0.964012711142857,-0.960322581142857,-0.985258078857143,-0.981454863142857,-0.976028770285714,-0.952311471428572,-0.965705530571428,-0.973657338,-0.935485554571429,-0.951063124857143,-0.0839668381485714,-0.00932704889714286,0.115814503914286,-0.980331656857143,-0.978088726285714,-0.980196473142857,-0.982335697142857,-0.978891157714285,-0.982717499142857,0.16989706972,0.00199256985714286,0.0378593117771429,-0.969389738571429,-0.976814132571428,-0.973605334285714,-0.975683836,-0.978806655142857,-0.976956549714285,0.0305943858571428,0.201033993028571,0.156215903571429,-0.966274192,-0.950415242571429,-0.122085683045714,-0.978433474,-0.978743634,0.366670793342857,-0.968781267142857,-0.961455774857143,-0.00738271359714286,-0.982281771428571,-0.981323763428572,0.283330983285714,0.0283185475662857,0.000729486342857143,-0.0145852736857143,-0.0145139302285714,0.404084075714286,-0.314554881714286,-0.67330944
"247",247,17,"WALKING",0.2727205509375,-0.01945938615,-0.10600010103125,-0.3588464284375,-0.0289447629009375,-0.20840146875,0.93579876125,-0.07758168765625,-0.2390163515625,-0.982519723125,-0.9709777853125,-0.9650572753125,0.076383487121875,0.01427880821875,0.009085716940625,-0.396310288125,-0.061701264021875,-0.521719583125,-0.0122071172375,-0.0801618844375,0.0727886539375,-0.55809905125,-0.4327173796875,-0.412086328125,-0.10613169885625,-0.041124672275,-0.055908572578125,-0.5048491653125,-0.44054586,-0.553956968125,-0.159808965625,-0.5121367675,-0.159808965625,-0.5121367675,-0.2991091815625,-0.2965691675,-0.3666541759375,-0.584079145625,-0.4744158515625,-0.48091691875,-0.42041624625,-0.081057985069375,-0.3669473084375,-0.3369484325,-0.063799690621875,-0.1889055321875,-0.418155090375,-0.0149437825528125,-0.1348757848125,-0.4679069134375,-0.1946518674375,-0.52232844375,-0.37807495,0.015516788834375,-0.520848473125,-0.4098801775,-0.40329793875,-0.49703889125,-0.5001477971875,-0.444345685,-0.4456930878125,-0.578340571875,-0.4301853878125,-0.455594333125,-0.09856515385625,0.08481949685625,-0.16360152528125,-0.4626827540625,-0.61835389875,0.2641218288125,-0.341290198125,-0.2486470396875,0.14793249363125,-0.5312990496875,-0.7064679290625,0.5521878684375,-0.5404118171875,-0.446962123125,0.2239337292125,0.0832945928125,-0.05704918453125,0.0321895385,0.06990734909375,-0.75570404125,0.1368501890625,0.1898935746875
"248",248,17,"WALKING_DOWNSTAIRS",0.26683070125,-0.0151022168625,-0.096812485975,0.038698415425,-0.27806460875,-0.166248528,0.938036045,-0.039619144625,-0.2047464825,-0.95997384125,-0.9639382775,-0.906341585,0.15123205725,0.03936990825,-0.052715670875,-0.24589996,-0.45355696875,-0.47157817125,0.00903526088749998,-0.0771618472125,0.0676810072125,-0.53188537875,-0.47361466,-0.55346824375,-0.098938155625,-0.07258179452875,-0.0460572025,-0.627885355,-0.56441062125,-0.6321555675,0.00349242225,-0.00915205925,0.00349242225,-0.00915205925,-0.32168595375,-0.29091383875,-0.37034821625,-0.5188701775,-0.57261907125,-0.63955843,-0.128179880625,-0.32304045875,-0.2318269,0.0970851539875,-0.30084809125,-0.19591027875,-0.60754028375,-0.169344551,-0.12480848125,-0.34977635625,-0.4917014375,-0.4258466525,-0.209394545,-0.44840042375,-0.51563301,-0.62133673,-0.554079895,-0.45163608875,-0.47437536625,-0.46303326,-0.49374868375,-0.55370669125,-0.48440724375,-0.61602810625,-0.1732341788375,-0.06779926084375,-0.175285923375,-0.0606786397375,-0.136892523375,-0.119011914925,-0.29233338375,-0.29397213,-0.14432642825,-0.53020849125,-0.59676334,0.1118428801625,-0.61791344625,-0.697391295,0.27169324875,0.0887825325,-0.272686775,-0.28233095375,0.07881756125,-0.7946088425,0.111069255,0.16647035625
"249",249,17,"WALKING_UPSTAIRS",0.228452365,-0.0227835191375,-0.121657769875,-0.10904198925,-0.142585748375,-0.113604395,0.85480457125,-0.1797031125,-0.3829537875,-0.95412745,-0.9217051775,-0.9246901525,0.133539768625,0.0704974144875,0.00873576725000001,-0.31402098625,-0.43023492375,-0.64347993625,0.018578686,-0.08357301669725,0.01122030775,-0.5606620775,-0.47007429375,-0.273482295375,-0.140655951625,-0.099161369625,-0.04614700625,-0.70587511125,-0.639189675,-0.65889912,-0.038558434125,-0.180194683625,-0.038558434125,-0.180194683625,-0.3884885225,-0.41441048875,-0.2980670475,-0.53039565625,-0.6496411025,-0.68438403875,-0.17804605125,-0.22108856925,-0.371156925,-0.0834176491125,-0.1577471425,-0.058509470925,-0.46582884125,-0.14683149425,-0.3156042025,-0.346330105,-0.44625732875,-0.63366893875,-0.3416603825,-0.45240092625,-0.65137154125,-0.3902111575,-0.4868515575,-0.6152089275,-0.54209621625,-0.48739083125,-0.38169881875,-0.57156839,-0.46412650125,-0.30816991125,-0.383430951125,-0.08258588,-0.31257575375,-0.212201824125,-0.29013089375,-0.117646480375,-0.37332991375,-0.47380126,-0.0427949345,-0.5514945125,-0.5984048875,0.021113000625,-0.67039357875,-0.7270194875,0.1856459275,0.14089974875,-0.0785704935,-0.13530860375,0.0513232725,-0.580714965,0.206896365,0.2953046975
